Date,Stipe,Bulb,Blade,Ho Fa,Single,Group,Subst,Sub2,CoSp1,CoSp2,CoSp3,Notes
2018-04-08,2.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2.5-10.5
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,10.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-17
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,11,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,11,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,17,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-13.5
2018-04-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,13.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-11.5
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,11.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-4.5
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,17,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 17-41
2018-04-08,41,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,1.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-96
2018-04-08,11.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,12.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,17.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,96,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-9.5
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-10
2018-04-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,10,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-16.5
2018-04-08,16.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-13.5
2018-04-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,12.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,13.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-42
2018-04-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,11,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,14,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,42,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-20
2018-04-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,20,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 8-52
2018-04-08,20,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,26,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,52,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,2.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2.5-15.5
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,10,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,15.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,1,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 1-12.5
2018-04-08,2.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,2.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,12.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-42.5
2018-04-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,16,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,42.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-6.5
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 7-71
2018-04-08,13,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,13.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,71,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-14.5
2018-04-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,14.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-10
2018-04-08,10,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,11.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 11.5-16
2018-04-08,16,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-25
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,12,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,25,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-9.5
2018-04-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,9.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,Custer 8-18
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,12.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,18,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,2.5,NA,NA,NA,0,1,Nl,none,none,none,none,Custer 2.5-35.5
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,35.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-82
2018-04-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,82,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3-18
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,18,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-14
2018-04-08,2,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,10,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,14,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 8-39
2018-04-08,9.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,10.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,14.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,17,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-08,39,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-12,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-51.5
2018-04-12,51.5,NA,NA,NA,0,1,My,none,none,none,none,NA
2018-04-12,5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-12.5
2018-04-12,12.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 2-11
2018-04-12,4,NA,NA,NA,0,1,Nl,none,Ls,none,none,NA
2018-04-12,9.5,NA,NA,NA,0,1,Nl,none,Ls,none,none,NA
2018-04-12,11,NA,NA,NA,0,1,U,none,Ls,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-6
2018-04-12,6,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-12,4,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-25.5
2018-04-12,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,25.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-12,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-8.5
2018-04-12,8.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-12,1,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 1-11
2018-04-12,1.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,11,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-8
2018-04-12,8,NA,NA,NA,0,1,My,none,none,none,none,NA
2018-04-12,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-8
2018-04-12,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-12,8,NA,NA,NA,0,1,My,none,none,none,none,NA
2018-04-12,7.5,NA,NA,NA,0,0,Nl,none,none,none,none,Cluster 7.5-8
2018-04-12,8,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-23,23,NA,NA,NA,0,1,U,none,none,none,none,Cluster 23-23
2018-04-23,23,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-26,13,NA,NA,NA,0,1,Nl,none,Am,none,none,Cluster 13-74
2018-04-26,48.5,NA,NA,NA,0,1,Nl,none,Am,none,none,NA
2018-04-26,74,NA,NA,NA,0,1,U,none,Am,none,none,NA
2018-04-30,3,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-19.5
2018-04-30,5.5,NA,NA,NA,0,1,Nl,none,Ls,none,none,NA
2018-04-30,19.5,NA,NA,NA,0,1,Ls,none,Ls,none,none,NA
2018-04-30,29,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 29-96
2018-04-30,96,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-30,3.5,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3.5-9
2018-04-30,4,NA,NA,NA,0,1,Nl,none,Ls,none,none,NA
2018-04-30,9,NA,NA,NA,0,1,U,none,Ls,none,none,NA
2018-04-30,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-6.5
2018-04-30,6.5,NA,NA,NA,0,1,Ba,none,none,none,none,NA
2018-04-30,10.5,NA,NA,NA,0,1,Nl,none,Ls,Am,none,Cluster 10.5-21
2018-04-30,11,NA,NA,NA,0,1,Nl,none,Ls,Am,none,NA
2018-04-30,21,NA,NA,NA,0,1,U,none,Ls,Am,none,NA
2018-04-30,0.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 0.5-6.5
2018-04-30,2,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-30,6.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-30,11,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 11-12
2018-04-30,12,NA,NA,NA,0,1,U,none,Ls,none,none,NA
2018-04-30,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-16
2018-04-30,16,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-30,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-8
2018-04-30,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-30,8,NA,NA,NA,0,1,My,none,none,none,none,NA
2018-04-30,1.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-5
2018-04-30,5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-04-30,0.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 0.5-7.5
2018-04-30,1,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-30,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-04-30,7.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-30,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-5.5
2018-04-30,5.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-30,5.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-04-30,5,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 5-7.5
2018-04-30,7,NA,NA,NA,0,1,Nl,none,Ls,none,none,NA
2018-04-30,7.5,NA,NA,NA,0,1,U,none,Ls,none,none,NA
2018-05-03,4.5,NA,NA,2.5,0,1,Nl,none,Ls,none,none,Cluster 4.5-11.5
2018-05-03,11.5,NA,NA,NA,0,1,My,none,Ls,none,none,NA
2018-05-06,5,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,Cluster 5-52.5
2018-05-06,8,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,10.5,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,13,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,15.5,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,18,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,32,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,36,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-06,52.5,NA,NA,NA,0,1,U,none,Ls,Dl,none,NA
2018-05-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-56
2018-05-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,Bifurcated stipe
2018-05-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,56,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 9-10
2018-05-08,10,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,10.5,NA,NA,NA,0,1,Nl,none,Am,none,none,Cluster 10.5-24
2018-05-08,12.5,NA,NA,NA,0,1,Nl,none,Am,none,none,NA
2018-05-08,13,NA,NA,NA,0,1,Nl,none,Am,none,none,NA
2018-05-08,24,NA,NA,NA,0,1,Ls,none,Am,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-11.5
2018-05-08,11.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-27
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,12,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,27,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 6-16.5
2018-05-08,16.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,11,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 11-18.5
2018-05-08,17,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,18.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 7.5-13.5
2018-05-08,13.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-10
2018-05-08,10,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,Cluster 5.5-11.5
2018-05-08,9.5,NA,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2018-05-08,11.5,NA,NA,NA,0,1,Ba,none,Ls,Dl,none,NA
2018-05-08,2,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-8.5
2018-05-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-9.5
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3-10
2018-05-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,on living Ls
2018-05-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,7.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,8.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,9.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,10,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 3-28.5
2018-05-08,3,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,3.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,4,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,4.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,6.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,12,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,12.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,18.5,NA,NA,NA,0,1,Nl,none,none,none,none,NA
2018-05-08,28.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-09,6,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 6-14
2018-05-09,14,NA,NA,NA,0,1,Ls,none,none,none,none,on holdfast of Ls
2018-05-09,13,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 13-19.5
2018-05-09,19.5,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-09,3.5,NA,NA,NA,0,1,Nl,none,Am,none,none,Cluster 3.5-5
2018-05-09,5,NA,NA,NA,0,1,Ls,none,Am,none,none,Bifurcated stipe
2018-05-09,5,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-9.5
2018-05-09,9.5,NA,NA,NA,0,1,U,none,none,none,none,NA
2018-05-11,12,NA,NA,NA,0,1,Nl,none,none,none,none,Cluster 12-40
2018-05-11,40,NA,NA,NA,0,1,Ls,none,none,none,none,NA
2018-05-11,4,NA,NA,NA,0,1,Nl,Ba,none,none,none,Cluster 4-50
2018-05-11,8.5,NA,NA,NA,0,1,Nl,Ba,none,none,none,NA
2018-05-11,12,NA,NA,NA,0,1,Nl,Ba,none,none,none,NA
2018-05-11,14.5,NA,NA,NA,0,1,Nl,Ba,none,none,none,NA
2018-05-11,50,NA,NA,NA,0,1,My,Ba,none,none,none,NA
2018-05-11,3.5,NA,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3.5-10
2018-05-11,10,NA,NA,NA,0,1,Ba,none,Ls,none,none,NA
2018-05-11,12,NA,NA,NA,0,1,Nl,Ba,none,none,none,Cluster12-15
2018-05-11,15,NA,NA,NA,0,1,My,Ba,none,none,none,NA
2018-05-11,3.5,NA,NA,NA,0,1,Nl,Ba,none,none,none,Cluster 3.5-10.5
2018-05-11,10.5,NA,NA,NA,0,1,My,Ba,none,none,none,NA
2018-05-11,6,NA,NA,NA,0,1,Nl,Ba,none,none,none,Cluster 6-23.5
2018-05-11,23.5,NA,NA,NA,0,1,My,Ba,none,none,none,NA
2018-05-11,20.5,NA,NA,NA,0,1,Nl,none,Ms,Dl,none,Cluster 20.5-65
